Original POI ID,Original Avg Pre Pre Open,Original Avg Pre Open,Original Avg Post Open,POI ID,Zip_Code,Group,Station,Open Date,City,OriginalNewCity,Similar New City,Avg Pre Pre Open,Avg Pre Open,Avg Post Open,Original Station Name,Original City,6 Months Before Original POI Open Date,3 Months Before Original POI Open Date,3 Months After Original POI Open Date,size_group,DiD1,DiD2,DiD,DiD3,DiD4,DiD5,difference,orig_latitude,orig_longitude,sim_latitude,sim_longitude,ev_latitude,ev_longitude,ev_level2,ev_dcfc,ev_type,Original POI Open Date,Original POI Open Year,Distance(m),distance_group
venue:dcb1e21c6f164ac2c0886039,484.4673913,439.5108696,412.2666667,venue:61b0841a0a41be53abacafb2,10462,Groceries,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,188.9456522,205.4673913,197.0444444,Popeyes,Bronx,7/14/2022,10/14/2022,4/14/2023,200-500,-27.2442029,-8.42294686,-18.82125604,-44.95652174,16.52173913,-61.47826087,61.47826087,40.87630081,-73.84635925,40.8340416,-73.85122681,40.876952,-73.845534,6,0,level2,1/14/2023,2023,100.3414444189413,100-200m
venue:60c2316e0cd6b54489cdb0e6,15.63043478,20.13043478,17.06666667,venue:b6bdad3a20f5640206733026,10462,Groceries,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,0.0,0.0,0.0,Popeyes,Bronx,7/14/2022,10/14/2022,4/14/2023,0-50,-3.063768116,0.0,-3.063768116,4.5,0.0,4.5,4.5,40.87862015,-73.84440613,40.83524704,-73.85228729,40.876952,-73.845534,6,0,level2,1/14/2023,2023,208.2206522307085,200-300m
venue:93b58b16dd66c8e9357dfd1c,11.26086957,6.760869565,6.111111111,venue:b6bdad3a20f5640206733026,10462,Groceries,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,0.0,0.0,0.0,Popeyes,Bronx,7/14/2022,10/14/2022,4/14/2023,0-50,-0.649758454,0.0,-0.649758454,-4.5,0.0,-4.5,4.5,40.87865067,-73.84436798,40.83524704,-73.85228729,40.876952,-73.845534,6,0,level2,1/14/2023,2023,212.70830113224736,200-300m
venue:f96611e89394f7d395d8e8db,1239.195652,1091.296703,929.1555556,venue:c7f4dfa5ce4db07ec224fe04,10463,Groceries,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,1353.782609,1433.956044,1211.988889,Manhattan Beer Distributors,Bronx,6/7/2021,9/7/2021,3/7/2022,1000-2500,-162.1411477,-221.9671551,59.82600733,-147.8989489,80.17343526,-228.0723841,228.0723841,40.80806732,-73.89847565,40.88130188,-73.90353394,40.80549,-73.90049,2,0,level2,12/7/2021,2021,332.8777321541996,300-400m
venue:6481782f1c842b071c3e6a44,0.0,14.55434783,24.47826087,venue:6bb6ca5e0f96954de1089179,10469,Home Improvements & Furnishings,Popeyes,1/14/2023,Bronx,Bronx,Bronx,35.42391304,40.10869565,23.55434783,3500 Dekalb Ave,Bronx,5/25/2021,8/25/2021,2/25/2022,0-50,9.923913043,-16.55434783,26.47826087,14.55434783,4.684782609,9.869565217,9.869565217,40.88171768,-73.88279724,40.87770462,-73.84540558,40.882337,-73.880265,2,0,level2,11/25/2021,2021,224.2376622225249,200-300m
venue:bdd1e88b2f628518157b88d9,197.1428571,109.2417582,136.5,venue:3d84128e8a7babe521cb0872,10466,Hotels & Casinos,Northeast Bronx YMCA,2/4/2022,Bronx,Bronx,Bronx,262.4945055,122.2747253,191.2608696,Gateway Center at Bronx Terminal Market,Bronx,1/15/2020,4/15/2020,10/15/2020,100-200,27.25824176,68.98614429,-41.72790253,-87.9010989,-140.2197802,52.31868132,52.31868132,40.82146072,-73.92806244,40.88159561,-73.83853149,40.822142,-73.931128,2,0,level2,7/15/2020,2020,269.4541601543342,200-300m
venue:65e6b04807b0cc0bd39aa6bb,12.12222222,16.93478261,23.19565217,venue:66276f57ac5bec312f10508c,10469,Leisure,Popeyes,1/14/2023,Bronx,Bronx,Bronx,0.0,0.0,0.0,5935 Broadway,Bronx,12/25/2020,3/25/2021,9/25/2021,0-50,6.260869565,0.0,6.260869565,4.812560386,0.0,4.812560386,4.812560386,40.88987732,-73.89857483,40.87596893,-73.84876251,40.888461,-73.899119,4,0,level2,6/25/2021,2021,163.83437042010286,100-200m
venue:65c7a8d16b4ed000272cd757,23.54347826,24.08695652,27.88764045,venue:66276f57ac5bec312f10508c,10469,Leisure,Popeyes,1/14/2023,Bronx,Bronx,Bronx,0.0,0.0,99.50561798,Northeast Bronx YMCA,Bronx,8/4/2021,11/4/2021,5/4/2022,0-50,3.800683928,99.50561798,-95.70493405,0.543478261,0.0,0.543478261,0.543478261,40.88168716,-73.83825684,40.87596893,-73.84876251,40.88278584,-73.8419856,4,0,level2,2/4/2022,2022,337.13041510619274,300-400m
venue:65cc4e587397bc0062e56f40,194.6630435,159.3913043,123.1538462,venue:66276f57ac5bec312f10508c,10469,Leisure,Popeyes,1/14/2023,Bronx,Bronx,Bronx,178.1413043,162.0869565,153.6043956,Riverdale Fast Parking,Bronx,3/15/2022,6/15/2022,12/15/2022,100-200,-36.23745819,-8.482560917,-27.75489728,-35.27173913,-16.05434783,-19.2173913,19.2173913,40.8782692,-73.90351868,40.87596893,-73.84876251,40.879501,-73.903603,8,0,level2,9/15/2022,2022,136.97782897337765,100-200m
venue:e1e35fbb464e5defe5f92142,1762.608696,2075.152174,1991.858696,venue:6bbdbb05e3edb6f75451b65c,10469,Medical & Health,Popeyes,1/14/2023,Bronx,Bronx,Bronx,1155.945652,1180.717391,1212.01087,3500 Dekalb Ave,Bronx,5/25/2021,8/25/2021,2/25/2022,1000-2500,-83.29347826,31.29347826,-114.5869565,312.5434783,24.77173913,287.7717391,287.7717391,40.88041687,-73.88106537,40.87889862,-73.84407043,40.882337,-73.880265,2,0,level2,11/25/2021,2021,223.65011768783003,200-300m
venue:3861985b07a9432726abe700,7.967391304,17.44565217,13.84782609,venue:667cdf8ce12f6918554d18e0,10462,Medical & Health,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,0.0,18.30434783,18.47826087,3500 Dekalb Ave,Bronx,5/25/2021,8/25/2021,2/25/2022,0-50,-3.597826087,0.173913043,-3.77173913,9.47826087,18.30434783,-8.826086957,8.826086957,40.88092804,-73.88365936,40.83296967,-73.85103607,40.882337,-73.880265,2,0,level2,11/25/2021,2021,326.08678842442936,300-400m
venue:85314d149aa6c0dee57be321,5.815217391,11.82608696,11.52808989,venue:667cdf8ce12f6918554d18e0,10462,Medical & Health,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,11.35869565,22.2173913,28.78651685,Baychester Retail III LLC,Bronx,8/4/2021,11/4/2021,5/4/2022,0-50,-0.297997069,6.56912555,-6.867122618,6.010869565,10.85869565,-4.847826087,4.847826087,40.8702507,-73.82814026,40.83296967,-73.85103607,40.869205,-73.831633,2,0,level2,2/4/2022,2022,316.51280262765573,300-400m
complex:5cd964a77a6c0c34b2401769,7750.41573,7762.423913,7839.695652,complex:f510a57cb99412d3dd959d20,10475,Shopping Centers,Baychester Retail III LLC,2/4/2022,Bronx,Bronx,Bronx,5269.179775,5003.423913,4787.347826,3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,Bronx,2/28/2019,5/28/2019,11/28/2019,5000-10000,77.27173913,-216.076087,293.3478261,12.00818271,-265.7558622,277.7640449,277.7640449,40.87748718,-73.90512085,40.87028122,-73.8287735,40.880142,-73.907385,4,0,level2,8/28/2019,2019,351.199480048184,300-400m
complex:f510a57cb99412d3dd959d20,4068.380435,3815.173913,3772.348315,complex:5cebd1397a6c0c0251cdafb4,10463,Shopping Centers,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,3292.73913,3197.956522,3197.325843,Baychester Retail III LLC,Bronx,8/4/2021,11/4/2021,5/4/2022,2500-5000,-42.82559844,-0.630679043,-42.19491939,-253.2065217,-94.7826087,-158.423913,158.423913,40.87028122,-73.8287735,40.87731552,-73.90554047,40.869205,-73.831633,2,0,level2,2/4/2022,2022,269.05903201700164,200-300m
complex:5d5a45337a6c0c4fc6920853,1525.608696,1544.554348,1711.876404,venue:6d7cc0397ebb659dbcba8e5d,10463,Shopping Centers,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,1423.793478,1041.826087,1158.47191,Baychester Retail III LLC,Bronx,8/4/2021,11/4/2021,5/4/2022,1000-2500,167.3220567,116.6458232,50.67623351,18.94565217,-381.9673913,400.9130435,400.9130435,40.86906433,-73.83402252,40.88100815,-73.90228271,40.869205,-73.831633,2,0,level2,2/4/2022,2022,202.04463680367428,200-300m
venue:e727b39de098c8679ed29bd6,1811.565217,1164.326087,1123.505618,venue:6d7cc0397ebb659dbcba8e5d,10463,Shopping Centers,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,1423.793478,1041.826087,1158.47191,Baychester Retail III LLC,Bronx,8/4/2021,11/4/2021,5/4/2022,1000-2500,-40.82046898,116.6458232,-157.4662921,-647.2391304,-381.9673913,-265.2717391,265.2717391,40.86765671,-73.82896423,40.88100815,-73.90228271,40.869205,-73.831633,2,0,level2,2/4/2022,2022,283.16210803299685,200-300m
venue:7b4064364425006534afd246,1128.404494,978.1630435,1030.315217,venue:3c06f2d41ff963c1817f215c,10469,Shops & Services,Northeast Bronx YMCA,2/4/2022,Bronx,Bronx,Bronx,622.2134831,591.7282609,503.6956522,3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,Bronx,2/28/2019,5/28/2019,11/28/2019,500-1000,52.15217391,-88.0326087,140.1847826,-150.2414509,-30.48522228,-119.7562286,119.7562286,40.8794899,-73.90927887,40.88018417,-73.84088135,40.880142,-73.907385,4,0,level2,8/28/2019,2019,175.2882775376697,100-200m
venue:e82a3384d6da7899bf8ff5c8,252.2826087,234.173913,238.5494505,venue:9ab7fc4e8f7931649bfb54b5,10462,Shops & Services,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,457.1847826,437.4456522,429.7912088,Riverdale Fast Parking,Bronx,3/15/2022,6/15/2022,12/15/2022,200-500,4.375537506,-7.654443383,12.02998089,-18.10869565,-19.73913043,1.630434783,1.630434783,40.87831879,-73.90483856,40.83349991,-73.85178375,40.879501,-73.903603,8,0,level2,9/15/2022,2022,167.57707661215102,100-200m
venue:8c0a270f0c9a520861c8d781,152.3370787,144.8043478,170.5326087,venue:57a4d430fecbebb63075fbb1,10463,Shops & Services,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,169.7977528,164.1304348,162.673913,3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,Bronx,2/28/2019,5/28/2019,11/28/2019,100-200,25.72826087,-1.456521739,27.18478261,-7.532730826,-5.667318026,-1.865412799,1.865412799,40.87829208,-73.90934753,40.87902832,-73.90550232,40.880142,-73.907385,4,0,level2,8/28/2019,2019,263.75665366196233,200-300m
venue:4ade550cb10a28c91a3e1b3c,260.2717391,142.3478261,202.8681319,venue:655eed954d29243736d2daae,10462,Shops & Services,Bronx Honda Service,11/28/2023,Bronx,Bronx,Bronx,206.5,159.7717391,198.6263736,Riverdale Fast Parking,Bronx,3/15/2022,6/15/2022,12/15/2022,100-200,60.52030578,38.8546345,21.66567129,-117.923913,-46.72826087,-71.19565217,71.19565217,40.87734222,-73.90681458,40.82931519,-73.84482574,40.879501,-73.903603,8,0,level2,9/15/2022,2022,361.59824071539947,300-400m
venue:40f4d72ee04343bf24075111,88.21348315,82.92391304,88.15217391,venue:3506f0408a2b4541303ececa,10462,Shops & Services,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,96.06741573,86.35869565,88.32608696,3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,Bronx,2/28/2019,5/28/2019,11/28/2019,50-100,5.22826087,1.967391304,3.260869565,-5.289570103,-9.708720078,4.419149976,4.419149976,40.88080978,-73.90880585,40.83398438,-73.85131836,40.880142,-73.907385,4,0,level2,8/28/2019,2019,140.86047282027633,100-200m
venue:57a4d430fecbebb63075fbb1,183.7934783,141.923913,154.7362637,venue:655eed954d29243736d2daae,10462,Shops & Services,Bronx Honda Service,11/28/2023,Bronx,Bronx,Bronx,206.5,159.7717391,198.6263736,Riverdale Fast Parking,Bronx,3/15/2022,6/15/2022,12/15/2022,100-200,12.81235069,38.8546345,-26.0422838,-41.86956522,-46.72826087,4.858695652,4.858695652,40.87902832,-73.90550232,40.82931519,-73.84482574,40.879501,-73.903603,8,0,level2,9/15/2022,2022,168.47695944588364,100-200m
venue:994dbde6f7a3ed6f4be151f5,295.5955056,179.7065217,264.6956522,venue:4ade550cb10a28c91a3e1b3c,10463,Shops & Services,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,143.5842697,119.0652174,149.423913,3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,Bronx,2/28/2019,5/28/2019,11/28/2019,100-200,84.98913043,30.35869565,54.63043478,-115.8889839,-24.51905227,-91.36993161,91.36993161,40.88001251,-73.90955353,40.87734222,-73.90681458,40.880142,-73.907385,4,0,level2,8/28/2019,2019,183.34475899080553,100-200m
venue:5d45bc48231e3e438c80348d,90.42696629,105.1847826,115.3152174,venue:b88a742c94a51fae156a3afa,10467,Shops & Services,3500 Dekalb Ave,11/25/2021,Bronx,Bronx,Bronx,107.8988764,137.8586957,120.0652174,3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,Bronx,2/28/2019,5/28/2019,11/28/2019,100-200,10.13043478,-17.79347826,27.92391304,14.75781632,29.95981925,-15.20200293,15.20200293,40.88004303,-73.90979767,40.88026428,-73.8835144,40.880142,-73.907385,4,0,level2,8/28/2019,2019,203.65465328963103,200-300m
venue:1da0b609c032fd88cfc139f3,71.13043478,77.76086957,63.91208791,venue:65addfe24069b2000f09b1de,10469,Shops & Services,Popeyes,1/14/2023,Bronx,Bronx,Bronx,50.30434783,56.18478261,44.38461538,Riverdale Fast Parking,Bronx,3/15/2022,6/15/2022,12/15/2022,50-100,-13.84878165,-11.80016722,-2.048614429,6.630434783,5.880434783,0.75,0.75,40.87973404,-73.90458679,40.87646866,-73.84894562,40.879501,-73.903603,8,0,level2,9/15/2022,2022,86.86636942621678,0-100m
venue:59ff846545ef8de55c39a905,98.14130435,67.19565217,86.59340659,venue:92022d6caa0043314abf0113,10462,Shops & Services,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,58.05434783,61.60869565,68.06593407,Riverdale Fast Parking,Bronx,3/15/2022,6/15/2022,12/15/2022,50-100,19.39775442,6.457238414,12.94051601,-30.94565217,3.554347826,-34.5,34.5,40.87902451,-73.9054184,40.83374405,-73.85118866,40.879501,-73.903603,8,0,level2,9/15/2022,2022,161.9083577987251,100-200m
venue:cddce7e26a19b3706fd40b35,48.73913043,43.68478261,54.46153846,venue:63f6f98fdabd4178671aeeca,10469,Shops & Services,Popeyes,1/14/2023,Bronx,Bronx,Bronx,4.565217391,2.77173913,6.186813187,Riverdale Fast Parking,Bronx,3/15/2022,6/15/2022,12/15/2022,0-50,10.77675585,3.415074056,7.361681796,-5.054347826,-1.793478261,-3.260869565,3.260869565,40.87989044,-73.90383911,40.87653732,-73.84864807,40.879501,-73.903603,8,0,level2,9/15/2022,2022,47.60716822630079,0-100m
venue:a8f2a06ec3fbb052df2a50ca,132.4505495,98.56521739,110.4130435,venue:1da0b609c032fd88cfc139f3,10463,Shops & Services,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,108.5934066,62.7826087,61.84782609,WCS NS1 SOUTHERN,Bronx,12/12/2019,3/12/2020,9/12/2020,50-100,11.84782609,-0.934782609,12.7826087,-33.88533206,-45.8107979,11.92546584,11.92546584,40.84915543,-73.88359833,40.87973404,-73.90458679,40.850625,-73.881132,2,0,level2,6/12/2020,2020,264.36152450579016,200-300m
venue:c46f4032683fe9ed772a6b4f,11.02197802,5.142857143,0.532608696,venue:662cbec188a83c1e82aba1fc,10469,Shops & Services,Popeyes,1/14/2023,Bronx,Bronx,Bronx,19.82417582,13.93406593,15.84782609,Gateway Center at Bronx Terminal Market,Bronx,1/15/2020,4/15/2020,10/15/2020,0-50,-4.610248447,1.913760153,-6.5240086,-5.879120879,-5.89010989,0.010989011,0.010989011,40.81937027,-73.92938995,40.87652206,-73.84868622,40.822142,-73.931128,2,0,level2,7/15/2020,2020,340.9418357153734,300-400m
venue:9258b34dfdab21cfbd9b30ed,278.0888889,370.9130435,402.4347826,venue:3c06f2d41ff963c1817f215c,10469,Shops & Services,Northeast Bronx YMCA,2/4/2022,Bronx,Bronx,Bronx,374.5,454.673913,390.3695652,5935 Broadway,Bronx,12/25/2020,3/25/2021,9/25/2021,200-500,31.52173913,-64.30434783,95.82608696,92.82415459,80.17391304,12.65024155,12.65024155,40.88646317,-73.90039825,40.88018417,-73.84088135,40.888461,-73.899119,4,0,level2,6/25/2021,2021,246.67095541941902,200-300m
venue:65e6ad870a96c70bbc60812f,35.9,43.16304348,33.14130435,venue:614f585d60f9471ae1453bf5,10550,Shops & Services,Parkash 4769 LLC - 4769 White Plains,8/5/2022,Bronx,Bronx,Bronx,28.3,38.31521739,40.67391304,5935 Broadway,Bronx,12/25/2020,3/25/2021,9/25/2021,0-50,-10.02173913,2.358695652,-12.38043478,7.263043478,10.01521739,-2.752173913,2.752173913,40.88993835,-73.89854431,40.90699768,-73.85147095,40.888461,-73.899119,4,0,level2,6/25/2021,2021,171.0618521853023,100-200m
venue:6e135589a6dcb503abc083a5,490.4456522,669.2065217,526.8478261,venue:626cca9e09537c05e3a55e1b,10463,Shops & Services,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,702.7934783,801.1847826,607.7934783,3500 Dekalb Ave,Bronx,5/25/2021,8/25/2021,2/25/2022,500-1000,-142.3586957,-193.3913043,51.0326087,178.7608696,98.39130435,80.36956522,80.36956522,40.88444138,-73.87954712,40.88171005,-73.90328217,40.882337,-73.880265,2,0,level2,11/25/2021,2021,241.4004712266076,200-300m
venue:4ad9bc6facbe05a1aa0df416,255.7065217,273.7282609,224.3586957,venue:56c5ec5a06c79e69dd7bb78c,10469,Shops & Services,Popeyes,1/14/2023,Bronx,Bronx,Bronx,269.5326087,261.2608696,222.3043478,3500 Dekalb Ave,Bronx,5/25/2021,8/25/2021,2/25/2022,200-500,-49.36956522,-38.95652174,-10.41304348,18.02173913,-8.27173913,26.29347826,26.29347826,40.88085175,-73.88291168,40.87797165,-73.84512329,40.882337,-73.880265,2,0,level2,11/25/2021,2021,277.43166707829636,200-300m
venue:b88a742c94a51fae156a3afa,90.20652174,84.47826087,73.04347826,venue:92022d6caa0043314abf0113,10462,Shops & Services,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,49.73913043,51.56521739,59.10869565,3500 Dekalb Ave,Bronx,5/25/2021,8/25/2021,2/25/2022,50-100,-11.43478261,7.543478261,-18.97826087,-5.72826087,1.826086957,-7.554347826,7.554347826,40.88026428,-73.8835144,40.83374405,-73.85118866,40.882337,-73.880265,2,0,level2,11/25/2021,2021,357.7595458800267,300-400m
venue:d4a0589376614b8a4de71ae4,37.30434783,36.4673913,38.60869565,venue:65cc4e587397bc0062e56f3f,10463,Shops & Services,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,0.0,0.0,0.0,3500 Dekalb Ave,Bronx,5/25/2021,8/25/2021,2/25/2022,0-50,2.141304348,0.0,2.141304348,-0.836956522,0.0,-0.836956522,0.836956522,40.88099289,-73.88279724,40.87821579,-73.90335846,40.882337,-73.880265,2,0,level2,11/25/2021,2021,260.44776372241654,200-300m
venue:fe11cf80c6b6a8e0075c8360,13.63043478,19.73913043,31.70652174,venue:662cbec188a83c1e82aba1fc,10469,Shops & Services,Popeyes,1/14/2023,Bronx,Bronx,Bronx,8.913043478,15.84782609,23.91304348,3500 Dekalb Ave,Bronx,5/25/2021,8/25/2021,2/25/2022,0-50,11.9673913,8.065217391,3.902173913,6.108695652,6.934782609,-0.826086957,0.826086957,40.88201523,-73.88165283,40.87652206,-73.84868622,40.882337,-73.880265,2,0,level2,11/25/2021,2021,122.3091999504439,100-200m
venue:a8af01c0507be5dbe61bc653,7.02173913,8.217391304,8.858695652,venue:65cc4e587397bc0062e56f3f,10463,Shops & Services,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,0.0,0.0,0.0,3500 Dekalb Ave,Bronx,5/25/2021,8/25/2021,2/25/2022,0-50,0.641304348,0.0,0.641304348,1.195652174,0.0,1.195652174,1.195652174,40.88137817,-73.88231659,40.87821579,-73.90335846,40.882337,-73.880265,2,0,level2,11/25/2021,2021,203.0733980393941,200-300m
venue:2f8b6e112ed057f49e634280,1851.423913,825.3369565,526.7977528,venue:626cca9e09537c05e3a55e1b,10463,Shops & Services,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,744.826087,666.7391304,579.6404494,Baychester Retail III LLC,Bronx,8/4/2021,11/4/2021,5/4/2022,500-1000,-298.5392037,-87.098681,-211.4405227,-1026.086957,-78.08695652,-948.0,948.0,40.8667984,-73.82875824,40.88171005,-73.90328217,40.869205,-73.831633,2,0,level2,2/4/2022,2022,360.776338251274,300-400m
venue:8158e6a150f3e5d33e7c89f4,406.5434783,330.6847826,378.6292135,venue:56c5ec5a06c79e69dd7bb78c,10469,Shops & Services,Popeyes,1/14/2023,Bronx,Bronx,Bronx,280.1195652,215.0978261,224.5955056,Baychester Retail III LLC,Bronx,8/4/2021,11/4/2021,5/4/2022,200-500,47.94443087,9.497679531,38.44675134,-75.85869565,-65.02173913,-10.83695652,10.83695652,40.86876297,-73.83358002,40.87797165,-73.84512329,40.869205,-73.831633,2,0,level2,2/4/2022,2022,171.31998080533793,100-200m
venue:fe4c84056ec198751ee688ae,170.9021739,167.4456522,186.5730337,venue:8c99df30985e7bfdb0f5888c,10463,Shops & Services,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,118.5326087,111.673913,99.60674157,Baychester Retail III LLC,Bronx,8/4/2021,11/4/2021,5/4/2022,100-200,19.12738153,-12.06717147,31.194553,-3.456521739,-6.858695652,3.402173913,3.402173913,40.86649704,-73.83454895,40.88057709,-73.90270996,40.869205,-73.831633,2,0,level2,2/4/2022,2022,388.41113731139797,300-400m
venue:931703b77a741bc008d91bac,278.6847826,198.5217391,218.3258427,venue:655eed954d29243736d2daae,10462,Shops & Services,Bronx Honda Service,11/28/2023,Bronx,Bronx,Bronx,222.7934783,161.923913,172.1011236,Baychester Retail III LLC,Bronx,8/4/2021,11/4/2021,5/4/2022,100-200,19.80410357,10.17721055,9.626893014,-80.16304348,-60.86956522,-19.29347826,19.29347826,40.86959076,-73.83428955,40.82931519,-73.84482574,40.869205,-73.831633,2,0,level2,2/4/2022,2022,228.01045180412905,200-300m
venue:3c06f2d41ff963c1817f215c,415.923913,395.6956522,448.5617978,venue:a4524d4daf74ec4aa63770da,10462,Shops & Services,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,205.8913043,210.2391304,201.4269663,Northeast Bronx YMCA,Bronx,8/4/2021,11/4/2021,5/4/2022,200-500,52.86614558,-8.812164143,61.67830972,-20.22826087,4.347826087,-24.57608696,24.57608696,40.88018417,-73.84088135,40.83447647,-73.85223389,40.88278584,-73.8419856,4,0,level2,2/4/2022,2022,303.54087119472933,300-400m
venue:888014d6053dc5f299b33112,210.3695652,192.1195652,190.4269663,venue:4ade550cb10a28c91a3e1b3c,10463,Shops & Services,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,181.9891304,164.326087,192.1348315,Northeast Bronx YMCA,Bronx,8/4/2021,11/4/2021,5/4/2022,100-200,-1.692598925,27.8087445,-29.50134343,-18.25,-17.66304348,-0.586956522,0.586956522,40.8810463,-73.84010315,40.87734222,-73.90681458,40.88278584,-73.8419856,4,0,level2,2/4/2022,2022,249.98369858858246,200-300m
venue:75d9b2a447bee1faed412d80,152.326087,131.3695652,130.3033708,venue:4ade550cb10a28c91a3e1b3c,10463,Shops & Services,Riverdale Fast Parking,9/15/2022,Bronx,Bronx,Bronx,181.9891304,164.326087,192.1348315,Northeast Bronx YMCA,Bronx,8/4/2021,11/4/2021,5/4/2022,100-200,-1.066194431,27.8087445,-28.87493894,-20.95652174,-17.66304348,-3.293478261,3.293478261,40.88090897,-73.8381958,40.87734222,-73.90681458,40.88278584,-73.8419856,4,0,level2,2/4/2022,2022,381.41143767906135,300-400m
venue:15974b15f6b81110d0c3af0c,508.423913,484.7608696,502.9230769,venue:9ab7fc4e8f7931649bfb54b5,10462,Shops & Services,2244 Westchester Ave,12/26/2023,Bronx,Bronx,Bronx,457.1847826,437.4456522,429.7912088,Riverdale Fast Parking,Bronx,3/15/2022,6/15/2022,12/15/2022,200-500,18.16220736,-7.654443383,25.81665074,-23.66304348,-19.73913043,-3.923913043,3.923913043,40.88200378,-73.90292358,40.83349991,-73.85178375,40.879501,-73.903603,8,0,level2,9/15/2022,2022,283.7759346387518,200-300m
